checkpoint_name,checkpoint_path,checkpoint_sha256,dataset_key,dataset_name,resolved_dataset_id,resolved_task_id,dataset_version,input_spec,seed,test_size,stratified,n_train,n_test,case_id,condition,param_type,param_value,applies_to,p_cell,rotation_seed,rotation_cols_hash,acc,f1_macro,nll,ece,n_estimators,batch_size,use_hierarchical,device
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_4538_v1__GesturePhaseSegmentationProcessed,GesturePhaseSegmentationProcessed,4538,14969,1,14969,45,0.2,True,7898,1975,cell_outliers_tabpfn_outlier_factor_10_0_both,cell_outliers_tabpfn,outlier_factor,10.0,both,0.02,,,0.6718987341772152,0.6138840276374211,0.845626223565358,0.04731929128683065,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_4538_v1__GesturePhaseSegmentationProcessed,GesturePhaseSegmentationProcessed,4538,14969,1,14969,45,0.2,True,7898,1975,cell_outliers_tabpfn_outlier_factor_50_0_both,cell_outliers_tabpfn,outlier_factor,50.0,both,0.02,,,0.6273417721518987,0.5620490217432929,0.9396850973676449,0.03917384893079347,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_4538_v1__GesturePhaseSegmentationProcessed,GesturePhaseSegmentationProcessed,4538,14969,1,14969,45,0.2,True,7898,1975,icl_noisy_demo_labels_frac_0_1_train,icl_noisy_demo_labels,frac,0.1,train,,,,0.6886075949367089,0.635556336284034,0.8660422621265235,0.10766963134838056,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_4538_v1__GesturePhaseSegmentationProcessed,GesturePhaseSegmentationProcessed,4538,14969,1,14969,45,0.2,True,7898,1975,feature_rotation_kdim_both_k_subspace_8_0_both,feature_rotation_kdim_both,k_subspace,8.0,both,,680404.0,d923f5b7813b,0.7063291139240506,0.6620597381293328,0.7816780143142623,0.05191037986851946,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_4538_v1__GesturePhaseSegmentationProcessed,GesturePhaseSegmentationProcessed,4538,14969,1,14969,46,0.2,True,7898,1975,clean_none_0_0_none,clean,none,0.0,none,,,,0.7326582278481013,0.7039297277662944,0.7245201261510943,0.0474372841889345,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_4538_v1__GesturePhaseSegmentationProcessed,GesturePhaseSegmentationProcessed,4538,14969,1,14969,46,0.2,True,7898,1975,uninformative_features_shuffled_n_add_10_0_both,uninformative_features_shuffled,n_add,10.0,both,,,,0.629873417721519,0.5594750147027124,0.9404690628582206,0.03509954303125792,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_4538_v1__GesturePhaseSegmentationProcessed,GesturePhaseSegmentationProcessed,4538,14969,1,14969,46,0.2,True,7898,1975,uninformative_features_shuffled_n_add_50_0_both,uninformative_features_shuffled,n_add,50.0,both,,,,0.5463291139240506,0.42237635065143186,1.1151493800649446,0.029241646935668178,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_4538_v1__GesturePhaseSegmentationProcessed,GesturePhaseSegmentationProcessed,4538,14969,1,14969,46,0.2,True,7898,1975,cell_outliers_tabpfn_outlier_factor_10_0_both,cell_outliers_tabpfn,outlier_factor,10.0,both,0.02,,,0.6972151898734177,0.657942042599117,0.8091650857288707,0.03488159552405152,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_4538_v1__GesturePhaseSegmentationProcessed,GesturePhaseSegmentationProcessed,4538,14969,1,14969,46,0.2,True,7898,1975,cell_outliers_tabpfn_outlier_factor_50_0_both,cell_outliers_tabpfn,outlier_factor,50.0,both,0.02,,,0.6567088607594936,0.6060792536864135,0.900408538311489,0.032307337401788434,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_4538_v1__GesturePhaseSegmentationProcessed,GesturePhaseSegmentationProcessed,4538,14969,1,14969,46,0.2,True,7898,1975,icl_noisy_demo_labels_frac_0_1_train,icl_noisy_demo_labels,frac,0.1,train,,,,0.7007594936708861,0.6653203289614191,0.8137784088086627,0.08212218397025821,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_4538_v1__GesturePhaseSegmentationProcessed,GesturePhaseSegmentationProcessed,4538,14969,1,14969,46,0.2,True,7898,1975,feature_rotation_kdim_both_k_subspace_8_0_both,feature_rotation_kdim_both,k_subspace,8.0,both,,309187.0,93811dc13fce,0.7286075949367089,0.6986354673266298,0.745321313147498,0.061289011421082874,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_4538_v1__GesturePhaseSegmentationProcessed,GesturePhaseSegmentationProcessed,4538,14969,1,14969,46,0.2,True,7898,1975,clean_none_0_0_none,clean,none,0.0,none,,,,0.7346835443037975,0.7019058445594515,0.7247112067986526,0.048913568258285516,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_4538_v1__GesturePhaseSegmentationProcessed,GesturePhaseSegmentationProcessed,4538,14969,1,14969,46,0.2,True,7898,1975,uninformative_features_shuffled_n_add_10_0_both,uninformative_features_shuffled,n_add,10.0,both,,,,0.639493670886076,0.5720672117045555,0.9352305619348715,0.049065515504607665,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_4538_v1__GesturePhaseSegmentationProcessed,GesturePhaseSegmentationProcessed,4538,14969,1,14969,46,0.2,True,7898,1975,uninformative_features_shuffled_n_add_50_0_both,uninformative_features_shuffled,n_add,50.0,both,,,,0.540253164556962,0.41534975099448007,1.118158747749025,0.026831127027922036,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_4538_v1__GesturePhaseSegmentationProcessed,GesturePhaseSegmentationProcessed,4538,14969,1,14969,46,0.2,True,7898,1975,cell_outliers_tabpfn_outlier_factor_10_0_both,cell_outliers_tabpfn,outlier_factor,10.0,both,0.02,,,0.699746835443038,0.6609480357457993,0.8046697046817153,0.04609516332421122,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_4538_v1__GesturePhaseSegmentationProcessed,GesturePhaseSegmentationProcessed,4538,14969,1,14969,46,0.2,True,7898,1975,cell_outliers_tabpfn_outlier_factor_50_0_both,cell_outliers_tabpfn,outlier_factor,50.0,both,0.02,,,0.6734177215189874,0.6351736916219963,0.8576704879030393,0.03071679513665694,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_4538_v1__GesturePhaseSegmentationProcessed,GesturePhaseSegmentationProcessed,4538,14969,1,14969,46,0.2,True,7898,1975,icl_noisy_demo_labels_frac_0_1_train,icl_noisy_demo_labels,frac,0.1,train,,,,0.7043037974683545,0.6681510127758872,0.8090475024615137,0.08356383533417425,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_4538_v1__GesturePhaseSegmentationProcessed,GesturePhaseSegmentationProcessed,4538,14969,1,14969,46,0.2,True,7898,1975,feature_rotation_kdim_both_k_subspace_8_0_both,feature_rotation_kdim_both,k_subspace,8.0,both,,309187.0,93811dc13fce,0.7316455696202532,0.6996100798395536,0.7434894517202978,0.06080543042738226,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_4538_v1__GesturePhaseSegmentationProcessed,GesturePhaseSegmentationProcessed,4538,14969,1,14969,46,0.2,True,7898,1975,clean_none_0_0_none,clean,none,0.0,none,,,,0.730126582278481,0.6961863591482287,0.7428651605558708,0.06689498533176472,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_4538_v1__GesturePhaseSegmentationProcessed,GesturePhaseSegmentationProcessed,4538,14969,1,14969,46,0.2,True,7898,1975,uninformative_features_shuffled_n_add_10_0_both,uninformative_features_shuffled,n_add,10.0,both,,,,0.6339240506329114,0.5628407823141937,0.9443039820867031,0.04580052355422251,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_4538_v1__GesturePhaseSegmentationProcessed,GesturePhaseSegmentationProcessed,4538,14969,1,14969,46,0.2,True,7898,1975,uninformative_features_shuffled_n_add_50_0_both,uninformative_features_shuffled,n_add,50.0,both,,,,0.5362025316455696,0.3982999994059415,1.12434318515209,0.028961906312387205,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_4538_v1__GesturePhaseSegmentationProcessed,GesturePhaseSegmentationProcessed,4538,14969,1,14969,46,0.2,True,7898,1975,cell_outliers_tabpfn_outlier_factor_10_0_both,cell_outliers_tabpfn,outlier_factor,10.0,both,0.02,,,0.6956962025316455,0.6519176987077502,0.8216117295795918,0.05754854389383823,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_4538_v1__GesturePhaseSegmentationProcessed,GesturePhaseSegmentationProcessed,4538,14969,1,14969,46,0.2,True,7898,1975,cell_outliers_tabpfn_outlier_factor_50_0_both,cell_outliers_tabpfn,outlier_factor,50.0,both,0.02,,,0.6465822784810127,0.5960377601494244,0.9105170575120546,0.04812701724752595,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_4538_v1__GesturePhaseSegmentationProcessed,GesturePhaseSegmentationProcessed,4538,14969,1,14969,46,0.2,True,7898,1975,icl_noisy_demo_labels_frac_0_1_train,icl_noisy_demo_labels,frac,0.1,train,,,,0.6977215189873418,0.65617058370954,0.8363549453506293,0.10624171963220912,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_4538_v1__GesturePhaseSegmentationProcessed,GesturePhaseSegmentationProcessed,4538,14969,1,14969,46,0.2,True,7898,1975,feature_rotation_kdim_both_k_subspace_8_0_both,feature_rotation_kdim_both,k_subspace,8.0,both,,309187.0,93811dc13fce,0.7291139240506329,0.6943730705964978,0.7571428732293887,0.07552196968959857,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_32_v1__pendigits,pendigits,32,,1,32,42,0.2,True,8793,2199,clean_none_0_0_none,clean,none,0.0,none,,,,0.9954524783992724,0.9955216377113476,0.01801332401206656,0.0022953852516458934,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_32_v1__pendigits,pendigits,32,,1,32,42,0.2,True,8793,2199,uninformative_features_shuffled_n_add_10_0_both,uninformative_features_shuffled,n_add,10.0,both,,,,0.9909049567985448,0.9910576278608835,0.027121051850761062,0.004779185501756136,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_32_v1__pendigits,pendigits,32,,1,32,42,0.2,True,8793,2199,uninformative_features_shuffled_n_add_50_0_both,uninformative_features_shuffled,n_add,50.0,both,,,,0.975443383356071,0.9757927610048096,0.07440656676675969,0.011354053803821668,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_32_v1__pendigits,pendigits,32,,1,32,42,0.2,True,8793,2199,cell_outliers_tabpfn_outlier_factor_10_0_both,cell_outliers_tabpfn,outlier_factor,10.0,both,0.02,,,0.9909049567985448,0.9909385912845667,0.03703000942016513,0.005443825037059832,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_32_v1__pendigits,pendigits,32,,1,32,42,0.2,True,8793,2199,cell_outliers_tabpfn_outlier_factor_50_0_both,cell_outliers_tabpfn,outlier_factor,50.0,both,0.02,,,0.9890859481582538,0.9891185865080716,0.037554081822445226,0.0039326588692259554,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_32_v1__pendigits,pendigits,32,,1,32,42,0.2,True,8793,2199,icl_noisy_demo_labels_frac_0_1_train,icl_noisy_demo_labels,frac,0.1,train,,,,0.9940882219190541,0.994193485424099,0.09891806784606938,0.07822716184614349,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_32_v1__pendigits,pendigits,32,,1,32,42,0.2,True,8793,2199,feature_rotation_kdim_both_k_subspace_8_0_both,feature_rotation_kdim_both,k_subspace,8.0,both,,496796.0,468f6415ab4b,0.9954524783992724,0.9955365641221613,0.01907105223232014,0.002610263674299348,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_32_v1__pendigits,pendigits,32,,1,32,42,0.2,True,8793,2199,clean_none_0_0_none,clean,none,0.0,none,,,,0.9954524783992724,0.9955216377113476,0.01835140335304106,0.0021363713623123327,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_32_v1__pendigits,pendigits,32,,1,32,42,0.2,True,8793,2199,uninformative_features_shuffled_n_add_10_0_both,uninformative_features_shuffled,n_add,10.0,both,,,,0.992269213278763,0.9923797431288828,0.02596304016399022,0.003713965578586622,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_32_v1__pendigits,pendigits,32,,1,32,42,0.2,True,8793,2199,uninformative_features_shuffled_n_add_50_0_both,uninformative_features_shuffled,n_add,50.0,both,,,,0.9758981355161437,0.9762280061518986,0.07253586760196355,0.011225722374402156,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_32_v1__pendigits,pendigits,32,,1,32,42,0.2,True,8793,2199,cell_outliers_tabpfn_outlier_factor_10_0_both,cell_outliers_tabpfn,outlier_factor,10.0,both,0.02,,,0.9913597089586176,0.9913712352982067,0.03450338568077296,0.004615599334429666,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_32_v1__pendigits,pendigits,32,,1,32,42,0.2,True,8793,2199,cell_outliers_tabpfn_outlier_factor_50_0_both,cell_outliers_tabpfn,outlier_factor,50.0,both,0.02,,,0.9859026830377444,0.9860491631002264,0.046328677246215234,0.004419390615304525,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_32_v1__pendigits,pendigits,32,,1,32,42,0.2,True,8793,2199,icl_noisy_demo_labels_frac_0_1_train,icl_noisy_demo_labels,frac,0.1,train,,,,0.9872669395179627,0.9873704624059327,0.1406010025940377,0.09939042007505704,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_32_v1__pendigits,pendigits,32,,1,32,42,0.2,True,8793,2199,feature_rotation_kdim_both_k_subspace_8_0_both,feature_rotation_kdim_both,k_subspace,8.0,both,,496796.0,468f6415ab4b,0.9963619827194179,0.9964511257062456,0.01835160214089801,0.002734690213431078,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_32_v1__pendigits,pendigits,32,,1,32,42,0.2,True,8793,2199,clean_none_0_0_none,clean,none,0.0,none,,,,0.9954524783992724,0.9955216377113476,0.016891069134031957,0.0024618276307234945,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_32_v1__pendigits,pendigits,32,,1,32,42,0.2,True,8793,2199,uninformative_features_shuffled_n_add_10_0_both,uninformative_features_shuffled,n_add,10.0,both,,,,0.9918144611186903,0.991924402518487,0.023448572746067018,0.004947349232616784,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_32_v1__pendigits,pendigits,32,,1,32,42,0.2,True,8793,2199,uninformative_features_shuffled_n_add_50_0_both,uninformative_features_shuffled,n_add,50.0,both,,,,0.9795361527967258,0.9798303973287028,0.06283549720273957,0.012269505591433713,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_32_v1__pendigits,pendigits,32,,1,32,42,0.2,True,8793,2199,cell_outliers_tabpfn_outlier_factor_10_0_both,cell_outliers_tabpfn,outlier_factor,10.0,both,0.02,,,0.9936334697589814,0.9936355098472445,0.029799577531312228,0.003933325714824294,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_32_v1__pendigits,pendigits,32,,1,32,42,0.2,True,8793,2199,cell_outliers_tabpfn_outlier_factor_50_0_both,cell_outliers_tabpfn,outlier_factor,50.0,both,0.02,,,0.992269213278763,0.9923256829421936,0.032973334990550586,0.003781355365182472,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_32_v1__pendigits,pendigits,32,,1,32,42,0.2,True,8793,2199,icl_noisy_demo_labels_frac_0_1_train,icl_noisy_demo_labels,frac,0.1,train,,,,0.9881764438381082,0.9883324524182557,0.15266711630265856,0.11206660131369466,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_32_v1__pendigits,pendigits,32,,1,32,42,0.2,True,8793,2199,feature_rotation_kdim_both_k_subspace_8_0_both,feature_rotation_kdim_both,k_subspace,8.0,both,,496796.0,468f6415ab4b,0.9959072305593452,0.9959946477166906,0.018327669724796478,0.003050328588529045,32,8,True,cuda
